Running MM-BLOCK 6 instances
MM_SCAN,10,2048,130140,246.161,270.799,516.96
MM_SCAN,10,2048,136368,236.274,265.642,501.916
Running MM-SCAN 6 instances
MM_SCAN,10,2048,85085.9,213.275,237.392,450.666
MM_SCAN,10,2048,104897,229.368,260.575,489.943
MM_SCAN,10,2048,120934,247.796,258.159,505.954
MM_SCAN,10,2048,121902,242.655,255.046,497.701
MM_SCAN,10,2048,124961,248.705,271.466,520.172
MM_SCAN,10,2048,127268,248.979,257.286,506.266
MM_SCAN,10,2048,89687.6,217.756,250.032,467.788
MM_SCAN,10,2048,109849,232.448,259.011,491.459
MM_SCAN,10,2048,117674,240.103,264.667,504.771
MM_SCAN,10,2048,123075,243.905,277.508,521.413
MM_SCAN,10,2048,127037,241.967,277.926,519.893
MM_SCAN,10,2048,128501,246.854,279.933,526.787
MM_SCAN,10,2048,92262.2,218.669,252.957,471.626
MM_SCAN,10,2048,111597,233.796,270.025,503.82
MM_SCAN,10,2048,121236,236.913,263.217,500.13
MM_SCAN,10,2048,126262,242.295,266.056,508.35
MM_SCAN,10,2048,128393,239.636,278.258,517.894
MM_SCAN,10,2048,132300,241.836,267.764,509.6
