Running MM-BLOCK 1 instance
MM_INPLACE,10,2048,43739.1,146.522,106.705,253.227
MM_INPLACE,10,2048,45087.8,145.814,109.122,254.935
MM_INPLACE,10,2048,41947.1,142.488,113.377,255.865
MM_INPLACE,10,2048,42543.4,145.478,114.786,260.264
MM_INPLACE,10,2048,42881.1,145.474,110.273,255.746
MM_INPLACE,10,2048,43769.7,142.029,111.739,253.768
MM_INPLACE,10,2048,43397.2,141.791,113.983,255.775
MM_INPLACE,10,2048,44227.3,141.861,114.262,256.123
MM_INPLACE,10,2048,45594.2,141.705,112.927,254.632
MM_INPLACE,10,2048,45738.2,140.89,114.192,255.082
Running MM-INPLACE 5 instances
MM_INPLACE,10,2048,54099.3,129.675,99.6516,229.327
MM_INPLACE,10,2048,54959.3,133.64,101.675,235.315
MM_INPLACE,10,2048,55301.7,133.657,102.146,235.803
MM_INPLACE,10,2048,55963.9,136.95,98.9798,235.93
MM_INPLACE,10,2048,60116.9,136.344,100.741,237.085
MM_INPLACE,10,2048,53683.1,132.276,99.9956,232.272
MM_INPLACE,10,2048,54989.4,130.425,98.7832,229.208
MM_INPLACE,10,2048,56023,133.37,100.884,234.254
MM_INPLACE,10,2048,57009.1,131.527,101.884,233.411
MM_INPLACE,10,2048,60616.3,132.502,101.495,233.996
MM_INPLACE,10,2048,53324,131.355,106.803,238.158
MM_INPLACE,10,2048,54345.5,132.665,104.78,237.445
MM_INPLACE,10,2048,54950.8,130.916,104.89,235.807
MM_INPLACE,10,2048,57989.4,132.358,102.838,235.196
MM_INPLACE,10,2048,58462.2,140.268,105.308,245.576
Running MM-INPLACE 6 instances
MM_INPLACE,10,2048,52681.8,112.038,94.7896,206.828
MM_INPLACE,10,2048,57488.3,114.754,96.469,211.223
MM_INPLACE,10,2048,62642,128.082,96.2028,224.285
MM_INPLACE,10,2048,64556.6,125.587,102.724,228.311
MM_INPLACE,10,2048,66899.3,136.643,102.719,239.362
MM_INPLACE,10,2048,70602.9,133.267,100.209,233.476
